sample_id;subspecies;p1_id;p1_date;pv1_id;pv1_value_id;pv1_phenotype_id;pv1_number;p2_id;p2_date;pv2_id;pv2_value_id;pv2_phenotype_id;pv2_number;entity_id;is_valid;value
1166847;2864;22139;2012-04-23;18958;55;22139;1.095;23398;2012-04-25;19809;69;23398;0.123;366;7;8.90244
1166848;2864;21430;2012-03-29;18249;55;21430;2.133;21975;2012-04-02;18794;69;21975;0.219;366;7;9.73973
1166848;2864;21430;2012-03-29;18249;55;21430;2.133;24068;2012-05-02;20479;69;24068;0.084;366;2;25.39286
1166848;2864;23587;2012-04-26;19998;55;23587;0.680;21975;2012-04-02;18794;69;21975;0.219;366;6;3.10502
1166848;2864;23587;2012-04-26;19998;55;23587;0.680;24068;2012-05-02;20479;69;24068;0.084;366;7;8.09524
1166849;2864;20019;2012-03-26;17246;55;20019;1.106;21295;2012-03-28;18114;69;21295;0.132;366;7;8.37879
1166849;2864;20019;2012-03-26;17246;55;20019;1.106;23325;2012-04-25;19736;69;23325;0.075;366;6;14.74667
1166849;2864;22061;2012-04-23;18880;55;22061;0.493;21295;2012-03-28;18114;69;21295;0.132;366;6;3.73485
1166849;2864;22061;2012-04-23;18880;55;22061;0.493;23325;2012-04-25;19736;69;23325;0.075;366;7;6.57333
1166850;2864;21451;2012-03-29;18270;55;21451;1.605;21974;2012-04-02;18793;69;21974;0.182;366;7;8.81868
1166850;2864;21451;2012-03-29;18270;55;21451;1.605;23938;2012-05-02;20349;69;23938;0.141;366;6;11.38298
1166850;2864;23634;2012-04-26;20045;55;23634;0.881;21974;2012-04-02;18793;69;21974;0.182;366;6;4.84066
1166850;2864;23634;2012-04-26;20045;55;23634;0.881;23938;2012-05-02;20349;69;23938;0.141;366;7;6.24823
1166851;2864;20045;2012-03-26;17272;55;20045;1.7452;21232;2012-03-28;18051;69;21232;0.195;366;7;8.94974
1166851;2864;20045;2012-03-26;17272;55;20045;1.7452;23448;2012-04-25;19859;69;23448;0.109;366;2;16.01101
1166851;2864;22183;2012-04-23;19002;55;22183;0.888;21232;2012-03-28;18051;69;21232;0.195;366;6;4.55385
1166851;2864;22183;2012-04-23;19002;55;22183;0.888;23448;2012-04-25;19859;69;23448;0.109;366;7;8.14679
1166852;2864;21471;2012-03-29;18290;55;21471;0.940;21967;2012-04-02;18786;69;21967;0.109;366;7;8.62385
1166852;2864;21471;2012-03-29;18290;55;21471;0.940;23946;2012-05-02;20357;69;23946;0.095;366;6;9.89474
1166852;2864;23657;2012-04-26;20068;55;23657;0.788;21967;2012-04-02;18786;69;21967;0.109;366;6;7.22936
1166852;2864;23657;2012-04-26;20068;55;23657;0.788;23946;2012-05-02;20357;69;23946;0.095;366;7;8.29474
1166853;2673;20005;2012-03-26;17232;55;20005;0.588;21405;2012-03-28;18224;69;21405;0.099;366;7;5.93939
1166853;2673;20005;2012-03-26;17232;55;20005;0.588;23417;2012-04-25;19828;69;23417;0.106;366;6;5.54717
1166853;2673;22049;2012-04-23;18868;55;22049;0.721;21405;2012-03-28;18224;69;21405;0.099;366;6;7.28283
1166853;2673;22049;2012-04-23;18868;55;22049;0.721;23417;2012-04-25;19828;69;23417;0.106;366;7;6.80189
1166854;2673;21529;2012-03-29;18348;55;21529;0.869;21915;2012-04-02;18734;69;21915;0.110;366;7;7.90000
1166854;2673;21529;2012-03-29;18348;55;21529;0.869;23888;2012-05-02;20299;69;23888;0.087;366;6;9.98851
1166854;2673;23608;2012-04-26;20019;55;23608;0.688;21915;2012-04-02;18734;69;21915;0.110;366;6;6.25455
1166854;2673;23608;2012-04-26;20019;55;23608;0.688;23888;2012-05-02;20299;69;23888;0.087;366;7;7.90805
1166855;2673;20026;2012-03-26;17253;55;20026;1.010;21286;2012-03-28;18105;69;21286;0.125;366;7;8.08000
1166855;2673;20026;2012-03-26;17253;55;20026;1.010;23455;2012-04-25;19866;69;23455;0.088;366;6;11.47727
1166855;2673;22066;2012-04-23;18885;55;22066;0.532;21286;2012-03-28;18105;69;21286;0.125;366;6;4.25600
1166855;2673;22066;2012-04-23;18885;55;22066;0.532;23455;2012-04-25;19866;69;23455;0.088;366;7;6.04545
1166856;2673;21456;2012-03-29;18275;55;21456;0.577;21939;2012-04-02;18758;69;21939;0.075;366;7;7.69333
1166856;2673;21456;2012-03-29;18275;55;21456;0.577;23937;2012-05-02;20348;69;23937;0.047;366;6;12.27660
1166856;2673;23635;2012-04-26;20046;55;23635;0.285;21939;2012-04-02;18758;69;21939;0.075;366;6;3.80000
1166856;2673;23635;2012-04-26;20046;55;23635;0.285;23937;2012-05-02;20348;69;23937;0.047;366;7;6.06383
1166857;2673;20038;2012-03-26;17265;55;20038;1.390;21237;2012-03-28;18056;69;21237;0.192;366;7;7.23958
1166857;2673;20038;2012-03-26;17265;55;20038;1.390;23312;2012-04-25;19723;69;23312;0.102;366;6;13.62745
1166857;2673;22176;2012-04-23;18995;55;22176;0.704;21237;2012-03-28;18056;69;21237;0.192;366;6;3.66667
1166857;2673;22176;2012-04-23;18995;55;22176;0.704;23312;2012-04-25;19723;69;23312;0.102;366;7;6.90196
1166858;2673;21472;2012-03-29;18291;55;21472;0.958;21980;2012-04-02;18799;69;21980;0.128;366;7;7.48437
1166858;2673;21472;2012-03-29;18291;55;21472;0.958;23963;2012-05-02;20374;69;23963;0.098;366;6;9.77551
1166858;2673;23656;2012-04-26;20067;55;23656;0.691;21980;2012-04-02;18799;69;21980;0.128;366;6;5.39844
1166858;2673;23656;2012-04-26;20067;55;23656;0.691;23963;2012-05-02;20374;69;23963;0.098;366;7;7.05102
1166859;2871;19997;2012-03-26;17224;55;19997;0.628;21277;2012-03-28;18096;69;21277;0.092;366;7;6.82609
1166859;2871;19997;2012-03-26;17224;55;19997;0.628;23419;2012-04-25;19830;69;23419;0.087;366;6;7.21839
1166859;2871;22147;2012-04-23;18966;55;22147;0.521;21277;2012-03-28;18096;69;21277;0.092;366;6;5.66304
1166859;2871;22147;2012-04-23;18966;55;22147;0.521;23419;2012-04-25;19830;69;23419;0.087;366;7;5.98851
1166860;2871;21527;2012-03-29;18346;55;21527;0.566;21987;2012-04-02;18806;69;21987;0.079;366;7;7.16456
1166860;2871;21527;2012-03-29;18346;55;21527;0.566;23885;2012-05-02;20296;69;23885;0.154;366;6;3.67532
1166860;2871;23605;2012-04-26;20016;55;23605;0.963;21987;2012-04-02;18806;69;21987;0.079;366;6;12.18987
1166860;2871;23605;2012-04-26;20016;55;23605;0.963;23885;2012-05-02;20296;69;23885;0.154;366;7;6.25325
1166861;2871;20126;2012-03-26;17353;55;20126;0.631;21293;2012-03-28;18112;69;21293;0.097;366;7;6.50515
1166861;2871;20126;2012-03-26;17353;55;20126;0.631;23402;2012-04-25;19813;69;23402;0.136;366;6;4.63971
1166861;2871;22155;2012-04-23;18974;55;22155;0.731;21293;2012-03-28;18112;69;21293;0.097;366;6;7.53608
1166861;2871;22155;2012-04-23;18974;55;22155;0.731;23402;2012-04-25;19813;69;23402;0.136;366;7;5.37500
1166862;2871;21453;2012-03-29;18272;55;21453;0.362;21924;2012-04-02;18743;69;21924;0.063;366;7;5.74603
1166862;2871;21453;2012-03-29;18272;55;21453;0.362;24022;2012-05-02;20433;69;24022;0.101;366;6;3.58416
1166862;2871;23475;2012-04-26;19886;55;23475;0.515;21924;2012-04-02;18743;69;21924;0.063;366;6;8.17460
1166862;2871;23475;2012-04-26;19886;55;23475;0.515;24022;2012-05-02;20433;69;24022;0.101;366;7;5.09901
1166863;2871;20139;2012-03-26;17366;55;20139;0.422;21345;2012-03-28;18164;69;21345;0.064;366;7;6.59375
1166863;2871;20139;2012-03-26;17366;55;20139;0.422;23305;2012-04-25;19716;69;23305;0.113;366;6;3.73451
1166863;2871;22075;2012-04-23;18894;55;22075;0.810;21345;2012-03-28;18164;69;21345;0.064;366;6;12.65625
1166863;2871;22075;2012-04-23;18894;55;22075;0.810;23305;2012-04-25;19716;69;23305;0.113;366;7;7.16814
1166864;2871;21556;2012-03-29;18375;55;21556;0.466;21963;2012-04-02;18782;69;21963;0.063;366;7;7.39683
1166864;2871;21556;2012-03-29;18375;55;21556;0.466;24017;2012-05-02;20428;69;24017;0.072;366;6;6.47222
1166864;2871;23645;2012-04-26;20056;55;23645;0.467;21963;2012-04-02;18782;69;21963;0.063;366;6;7.41270
1166864;2871;23645;2012-04-26;20056;55;23645;0.467;24017;2012-05-02;20428;69;24017;0.072;366;7;6.48611
1166865;2855;20001;2012-03-26;17228;55;20001;1.003;21284;2012-03-28;18103;69;21284;0.142;366;7;7.06338
1166865;2855;20001;2012-03-26;17228;55;20001;1.003;23368;2012-04-25;19779;69;23368;0.103;366;6;9.73786
1166865;2855;22044;2012-04-23;18863;55;22044;0.720;21284;2012-03-28;18103;69;21284;0.142;366;6;5.07042
1166865;2855;22044;2012-04-23;18863;55;22044;0.720;23368;2012-04-25;19779;69;23368;0.103;366;7;6.99029
1166866;2855;21427;2012-03-29;18246;55;21427;1.282;21973;2012-04-02;18792;69;21973;0.159;366;7;8.06289
1166866;2855;21427;2012-03-29;18246;55;21427;1.282;24063;2012-05-02;20474;69;24063;0.100;366;6;12.82000
1166866;2855;23590;2012-04-26;20001;55;23590;0.692;21973;2012-04-02;18792;69;21973;0.159;366;6;4.35220
1166866;2855;23590;2012-04-26;20001;55;23590;0.692;24063;2012-05-02;20474;69;24063;0.100;366;7;6.92000
1166867;2855;20010;2012-03-26;17237;55;20010;0.628;21305;2012-03-28;18124;69;21305;0.081;366;7;7.75309
1166867;2855;20010;2012-03-26;17237;55;20010;0.628;23324;2012-04-25;19735;69;23324;0.079;366;6;7.94937
1166867;2855;22054;2012-04-23;18873;55;22054;0.468;21305;2012-03-28;18124;69;21305;0.081;366;6;5.77778
1166867;2855;22054;2012-04-23;18873;55;22054;0.468;23324;2012-04-25;19735;69;23324;0.079;366;7;5.92405
1166868;2855;21539;2012-03-29;18358;55;21539;0.551;21898;2012-04-02;18717;69;21898;0.079;366;7;6.97468
1166868;2855;21539;2012-03-29;18358;55;21539;0.551;24045;2012-05-02;20456;69;24045;0.099;366;6;5.56566
1166868;2855;23615;2012-04-26;20026;55;23615;0.516;21898;2012-04-02;18717;69;21898;0.079;366;6;6.53165
1166868;2855;23615;2012-04-26;20026;55;23615;0.516;24045;2012-05-02;20456;69;24045;0.099;366;7;5.21212
1166869;2855;20035;2012-03-26;17262;55;20035;0.869;21363;2012-03-28;18182;69;21363;0.101;366;7;8.60396
1166869;2855;20035;2012-03-26;17262;55;20035;0.869;23318;2012-04-25;19729;69;23318;0.043;366;2;20.20930
1166869;2855;22177;2012-04-23;18996;55;22177;0.277;21363;2012-03-28;18182;69;21363;0.101;366;6;2.74257
1166869;2855;22177;2012-04-23;18996;55;22177;0.277;23318;2012-04-25;19729;69;23318;0.043;366;7;6.44186
1166870;2855;21459;2012-03-29;18278;55;21459;0.662;22007;2012-04-02;18826;69;22007;0.094;366;7;7.04255
1166870;2855;21459;2012-03-29;18278;55;21459;0.662;24033;2012-05-02;20444;69;24033;0.059;366;6;11.22034
1166870;2855;23638;2012-04-26;20049;55;23638;0.405;22007;2012-04-02;18826;69;22007;0.094;366;6;4.30851
1166870;2855;23638;2012-04-26;20049;55;23638;0.405;24033;2012-05-02;20444;69;24033;0.059;366;7;6.86441
1166871;2878;20111;2012-03-26;17338;55;20111;0.851;21403;2012-03-28;18222;69;21403;0.107;366;7;7.95327
1166871;2878;20111;2012-03-26;17338;55;20111;0.851;23412;2012-04-25;19823;69;23412;0.066;366;6;12.89394
1166871;2878;22146;2012-04-23;18965;55;22146;0.544;21403;2012-03-28;18222;69;21403;0.107;366;6;5.08411
1166871;2878;22146;2012-04-23;18965;55;22146;0.544;23412;2012-04-25;19823;69;23412;0.066;366;7;8.24242
1166872;2878;21532;2012-03-29;18351;55;21532;0.563;21995;2012-04-02;18814;69;21995;0.071;366;7;7.92958
1166872;2878;21532;2012-03-29;18351;55;21532;0.563;23870;2012-05-02;20281;69;23870;0.067;366;6;8.40299
1166872;2878;23609;2012-04-26;20020;55;23609;0.528;21995;2012-04-02;18814;69;21995;0.071;366;6;7.43662
1166872;2878;23609;2012-04-26;20020;55;23609;0.528;23870;2012-05-02;20281;69;23870;0.067;366;7;7.88060
1166873;2878;20008;2012-03-26;17235;55;20008;0.808;21251;2012-03-28;18070;69;21251;0.102;366;7;7.92157
1166873;2878;20008;2012-03-26;17235;55;20008;0.808;23384;2012-04-25;19795;69;23384;0.107;366;6;7.55140
1166873;2878;22154;2012-04-23;18973;55;22154;0.630;21251;2012-03-28;18070;69;21251;0.102;366;6;6.17647
1166873;2878;22154;2012-04-23;18973;55;22154;0.630;23384;2012-04-25;19795;69;23384;0.107;366;7;5.88785
1166874;2878;21439;2012-03-29;18258;55;21439;1.466;22001;2012-04-02;18820;69;22001;0.173;366;7;8.47399
1166874;2878;21439;2012-03-29;18258;55;21439;1.466;23879;2012-05-02;20290;69;23879;0.091;366;2;16.10989
1166874;2878;23612;2012-04-26;20023;55;23612;0.468;22001;2012-04-02;18820;69;22001;0.173;366;6;2.70520
1166874;2878;23612;2012-04-26;20023;55;23612;0.468;23879;2012-05-02;20290;69;23879;0.091;366;7;5.14286
1166875;2878;20033;2012-03-26;17260;55;20033;0.649;21377;2012-03-28;18196;69;21377;0.085;366;7;7.63529
1166875;2878;20033;2012-03-26;17260;55;20033;0.649;23296;2012-04-25;19707;69;23296;0.102;366;6;6.36275
1166875;2878;22070;2012-04-23;18889;55;22070;0.820;21377;2012-03-28;18196;69;21377;0.085;366;6;9.64706
1166875;2878;22070;2012-04-23;18889;55;22070;0.820;23296;2012-04-25;19707;69;23296;0.102;366;7;8.03922
1166876;2878;21466;2012-03-29;18285;55;21466;0.888;21919;2012-04-02;18738;69;21919;0.113;366;7;7.85841
1166876;2878;21466;2012-03-29;18285;55;21466;0.888;23910;2012-05-02;20321;69;23910;0.059;366;2;15.05085
1166876;2878;23653;2012-04-26;20064;55;23653;0.427;21919;2012-04-02;18738;69;21919;0.113;366;6;3.77876
1166876;2878;23653;2012-04-26;20064;55;23653;0.427;23910;2012-05-02;20321;69;23910;0.059;366;7;7.23729
1166877;2879;20108;2012-03-26;17335;55;20108;0.703;21341;2012-03-28;18160;69;21341;0.094;366;7;7.47872
1166877;2879;20108;2012-03-26;17335;55;20108;0.703;23411;2012-04-25;19822;69;23411;0.110;366;6;6.39091
1166877;2879;22142;2012-04-23;18961;55;22142;0.832;21341;2012-03-28;18160;69;21341;0.094;366;6;8.85106
1166877;2879;22142;2012-04-23;18961;55;22142;0.832;23411;2012-04-25;19822;69;23411;0.110;366;7;7.56364
1166878;2879;21420;2012-03-29;18239;55;21420;0.869;21981;2012-04-02;18800;69;21981;0.107;366;7;8.12150
1166878;2879;21420;2012-03-29;18239;55;21420;0.869;23889;2012-05-02;20300;69;23889;0.075;366;6;11.58667
1166878;2879;23467;2012-04-26;19878;55;23467;0.640;21981;2012-04-02;18800;69;21981;0.107;366;6;5.98131
1166878;2879;23467;2012-04-26;19878;55;23467;0.640;23889;2012-05-02;20300;69;23889;0.075;366;7;8.53333
1166879;2879;20024;2012-03-26;17251;55;20024;1.285;21314;2012-03-28;18133;69;21314;0.152;366;7;8.45395
1166879;2879;20024;2012-03-26;17251;55;20024;1.285;23456;2012-04-25;19867;69;23456;0.069;366;2;18.62319
1166879;2879;22063;2012-04-23;18882;55;22063;0.439;21314;2012-03-28;18133;69;21314;0.152;366;6;2.88816
1166879;2879;22063;2012-04-23;18882;55;22063;0.439;23456;2012-04-25;19867;69;23456;0.069;366;7;6.36232
1166880;2879;21442;2012-03-29;18261;55;21442;0.551;21984;2012-04-02;18803;69;21984;0.079;366;7;6.97468
1166880;2879;21442;2012-03-29;18261;55;21442;0.551;23892;2012-05-02;20303;69;23892;0.043;366;6;12.81395
1166880;2879;23469;2012-04-26;19880;55;23469;0.349;21984;2012-04-02;18803;69;21984;0.079;366;6;4.41772
1166880;2879;23469;2012-04-26;19880;55;23469;0.349;23892;2012-05-02;20303;69;23892;0.043;366;7;8.11628
1166881;2879;20040;2012-03-26;17267;55;20040;0.795;21374;2012-03-28;18193;69;21374;0.102;366;7;7.79412
1166881;2879;20040;2012-03-26;17267;55;20040;0.795;23295;2012-04-25;19706;69;23295;0.091;366;6;8.73626
1166881;2879;22078;2012-04-23;18897;55;22078;0.646;21374;2012-03-28;18193;69;21374;0.102;366;6;6.33333
1166881;2879;22078;2012-04-23;18897;55;22078;0.646;23295;2012-04-25;19706;69;23295;0.091;366;7;7.09890
1166882;2879;21570;2012-03-29;18389;55;21570;0.739;21932;2012-04-02;18751;69;21932;0.102;366;7;7.24510
1166882;2879;21570;2012-03-29;18389;55;21570;0.739;23959;2012-05-02;20370;69;23959;0.097;366;6;7.61856
1166882;2879;23482;2012-04-26;19893;55;23482;0.750;21932;2012-04-02;18751;69;21932;0.102;366;6;7.35294
1166882;2879;23482;2012-04-26;19893;55;23482;0.750;23959;2012-05-02;20370;69;23959;0.097;366;7;7.73196
1166883;2877;20112;2012-03-26;17339;55;20112;1.039;21346;2012-03-28;18165;69;21346;0.143;366;7;7.26573
1166883;2877;20112;2012-03-26;17339;55;20112;1.039;23374;2012-04-25;19785;69;23374;0.081;366;6;12.82716
1166883;2877;22040;2012-04-23;18859;55;22040;0.624;21346;2012-03-28;18165;69;21346;0.143;366;6;4.36364
1166883;2877;22040;2012-04-23;18859;55;22040;0.624;23374;2012-04-25;19785;69;23374;0.081;366;7;7.70370
1166884;2877;21526;2012-03-29;18345;55;21526;0.663;21994;2012-04-02;18813;69;21994;0.088;366;7;7.53409
1166884;2877;21526;2012-03-29;18345;55;21526;0.663;23875;2012-05-02;20286;69;23875;0.097;366;6;6.83505
1166884;2877;23592;2012-04-26;20003;55;23592;0.734;21994;2012-04-02;18813;69;21994;0.088;366;6;8.34091
1166884;2877;23592;2012-04-26;20003;55;23592;0.734;23875;2012-05-02;20286;69;23875;0.097;366;7;7.56701
1166885;2877;20131;2012-03-26;17358;55;20131;0.939;21300;2012-03-28;18119;69;21300;0.132;366;7;7.11364
1166885;2877;20131;2012-03-26;17358;55;20131;0.939;23382;2012-04-25;19793;69;23382;0.068;366;6;13.80882
1166885;2877;22163;2012-04-23;18982;55;22163;0.451;21300;2012-03-28;18119;69;21300;0.132;366;6;3.41667
1166885;2877;22163;2012-04-23;18982;55;22163;0.451;23382;2012-04-25;19793;69;23382;0.068;366;7;6.63235
1166886;2877;21552;2012-03-29;18371;55;21552;0.852;21927;2012-04-02;18746;69;21927;0.116;366;7;7.34483
1166886;2877;21552;2012-03-29;18371;55;21552;0.852;24019;2012-05-02;20430;69;24019;0.103;366;6;8.27184
1166886;2877;23629;2012-04-26;20040;55;23629;0.766;21927;2012-04-02;18746;69;21927;0.116;366;6;6.60345
1166886;2877;23629;2012-04-26;20040;55;23629;0.766;24019;2012-05-02;20430;69;24019;0.103;366;7;7.43689
1166887;2877;20028;2012-03-26;17255;55;20028;0.895;21367;2012-03-28;18186;69;21367;0.118;366;7;7.58475
1166887;2877;20028;2012-03-26;17255;55;20028;0.895;23306;2012-04-25;19717;69;23306;0.133;366;6;6.72932
1166887;2877;22172;2012-04-23;18991;55;22172;1.027;21367;2012-03-28;18186;69;21367;0.118;366;6;8.70339
1166887;2877;22172;2012-04-23;18991;55;22172;1.027;23306;2012-04-25;19717;69;23306;0.133;366;7;7.72180
1166888;2877;21460;2012-03-29;18279;55;21460;0.751;22013;2012-04-02;18832;69;22013;0.088;366;7;8.53409
1166888;2877;21460;2012-03-29;18279;55;21460;0.751;24036;2012-05-02;20447;69;24036;0.092;366;6;8.16304
1166888;2877;23636;2012-04-26;20047;55;23636;0.640;22013;2012-04-02;18832;69;22013;0.088;366;6;7.27273
1166888;2877;23636;2012-04-26;20047;55;23636;0.640;24036;2012-05-02;20447;69;24036;0.092;366;7;6.95652
1166889;2881;19998;2012-03-26;17225;55;19998;1.158;21415;2012-03-28;18234;69;21415;0.159;366;7;7.28302
1166889;2881;19998;2012-03-26;17225;55;19998;1.158;23394;2012-04-25;19805;69;23394;0.162;366;6;7.14815
1166889;2881;22038;2012-04-23;18857;55;22038;1.315;21415;2012-03-28;18234;69;21415;0.159;366;6;8.27044
1166889;2881;22038;2012-04-23;18857;55;22038;1.315;23394;2012-04-25;19805;69;23394;0.162;366;7;8.11728
1166890;2881;21435;2012-03-29;18254;55;21435;1.000;21902;2012-04-02;18721;69;21902;0.138;366;7;7.24638
1166890;2881;21435;2012-03-29;18254;55;21435;1.000;23886;2012-05-02;20297;69;23886;0.095;366;6;10.52632
1166890;2881;23602;2012-04-26;20013;55;23602;0.671;21902;2012-04-02;18721;69;21902;0.138;366;6;4.86232
1166890;2881;23602;2012-04-26;20013;55;23602;0.671;23886;2012-05-02;20297;69;23886;0.095;366;7;7.06316
1166891;2881;20130;2012-03-26;17357;55;20130;0.607;21288;2012-03-28;18107;69;21288;0.087;366;7;6.97701
1166891;2881;20130;2012-03-26;17357;55;20130;0.607;23375;2012-04-25;19786;69;23375;0.097;366;6;6.25773
1166891;2881;22059;2012-04-23;18878;55;22059;0.614;21288;2012-03-28;18107;69;21288;0.087;366;6;7.05747
1166891;2881;22059;2012-04-23;18878;55;22059;0.614;23375;2012-04-25;19786;69;23375;0.097;366;7;6.32990
1166892;2881;21544;2012-03-29;18363;55;21544;0.490;21979;2012-04-02;18798;69;21979;0.071;366;7;6.90141
1166892;2881;21544;2012-03-29;18363;55;21544;0.490;24027;2012-05-02;20438;69;24027;0.138;366;6;3.55072
1166892;2881;23620;2012-04-26;20031;55;23620;0.921;21979;2012-04-02;18798;69;21979;0.071;366;6;12.97183
1166892;2881;23620;2012-04-26;20031;55;23620;0.921;24027;2012-05-02;20438;69;24027;0.138;366;7;6.67391
1166893;2881;20039;2012-03-26;17266;55;20039;0.792;21361;2012-03-28;18180;69;21361;0.121;366;7;6.54545
1166893;2881;20039;2012-03-26;17266;55;20039;0.792;23314;2012-04-25;19725;69;23314;0.122;366;6;6.49180
1166893;2881;22178;2012-04-23;18997;55;22178;0.961;21361;2012-03-28;18180;69;21361;0.121;366;6;7.94215
1166893;2881;22178;2012-04-23;18997;55;22178;0.961;23314;2012-04-25;19725;69;23314;0.122;366;7;7.87705
1166894;2881;21474;2012-03-29;18293;55;21474;0.791;21952;2012-04-02;18771;69;21952;0.103;366;7;7.67961
1166894;2881;21474;2012-03-29;18293;55;21474;0.791;23967;2012-05-02;20378;69;23967;0.081;366;6;9.76543
1166894;2881;23483;2012-04-26;19894;55;23483;0.613;21952;2012-04-02;18771;69;21952;0.103;366;6;5.95146
1166894;2881;23483;2012-04-26;19894;55;23483;0.613;23967;2012-05-02;20378;69;23967;0.081;366;7;7.56790
1166895;2880;20006;2012-03-26;17233;55;20006;0.515;21398;2012-03-28;18217;69;21398;0.070;366;7;7.35714
1166895;2880;20006;2012-03-26;17233;55;20006;0.515;23387;2012-04-25;19798;69;23387;0.044;366;6;11.70455
1166895;2880;22153;2012-04-23;18972;55;22153;0.348;21398;2012-03-28;18217;69;21398;0.070;366;6;4.97143
1166895;2880;22153;2012-04-23;18972;55;22153;0.348;23387;2012-04-25;19798;69;23387;0.044;366;7;7.90909
1166896;2880;21530;2012-03-29;18349;55;21530;0.541;21992;2012-04-02;18811;69;21992;0.073;366;7;7.41096
1166896;2880;21530;2012-03-29;18349;55;21530;0.541;24071;2012-05-02;20482;69;24071;0.061;366;6;8.86885
1166896;2880;23462;2012-04-26;19873;55;23462;0.416;21992;2012-04-02;18811;69;21992;0.073;366;6;5.69863
1166896;2880;23462;2012-04-26;19873;55;23462;0.416;24071;2012-05-02;20482;69;24071;0.061;366;7;6.81967
1166897;2880;20127;2012-03-26;17354;55;20127;0.636;21298;2012-03-28;18117;69;21298;0.083;366;7;7.66265
1166897;2880;20127;2012-03-26;17354;55;20127;0.636;23378;2012-04-25;19789;69;23378;0.069;366;6;9.21739
1166897;2880;22057;2012-04-23;18876;55;22057;0.475;21298;2012-03-28;18117;69;21298;0.083;366;6;5.72289
1166897;2880;22057;2012-04-23;18876;55;22057;0.475;23378;2012-04-25;19789;69;23378;0.069;366;7;6.88406
1166898;2880;21443;2012-03-29;18262;55;21443;0.430;21990;2012-04-02;18809;69;21990;0.060;366;7;7.16667
1166898;2880;21443;2012-03-29;18262;55;21443;0.430;23876;2012-05-02;20287;69;23876;0.054;366;6;7.96296
1166898;2880;23468;2012-04-26;19879;55;23468;0.310;21990;2012-04-02;18809;69;21990;0.060;366;6;5.16667
1166898;2880;23468;2012-04-26;19879;55;23468;0.310;23876;2012-05-02;20287;69;23876;0.054;366;7;5.74074
1166899;2880;20041;2012-03-26;17268;55;20041;1.033;21365;2012-03-28;18184;69;21365;0.120;366;7;8.60833
