sample_id;subspecies;p1_id;p1_date;pv1_id;pv1_value_id;pv1_phenotype_id;pv1_number;p2_id;p2_date;pv2_id;pv2_value_id;pv2_phenotype_id;pv2_number;p3_id;p3_date;pv3_id;pv3_value_id;pv3_phenotype_id;pv3_number;entity_id;is_valid;value
1166840;2867;19992;2012-03-26;17219;55;19992;0.521;21148;2012-03-27;17967;156;21148;0.808;23397;2012-04-25;19808;69;23397;0.088;366;6;0.60139
1166840;2867;19992;2012-03-26;17219;55;19992;0.521;22252;2012-04-24;19071;156;22252;1.008;21414;2012-03-28;18233;69;21414;0.093;366;6;0.46776
1166840;2867;19992;2012-03-26;17219;55;19992;0.521;22252;2012-04-24;19071;156;22252;1.008;23397;2012-04-25;19808;69;23397;0.088;366;6;0.47065
1166840;2867;22140;2012-04-23;18959;55;22140;0.714;21148;2012-03-27;17967;156;21148;0.808;21414;2012-03-28;18233;69;21414;0.093;366;6;0.86853
1166840;2867;22140;2012-04-23;18959;55;22140;0.714;21148;2012-03-27;17967;156;21148;0.808;23397;2012-04-25;19808;69;23397;0.088;366;6;0.86944
1166840;2867;22140;2012-04-23;18959;55;22140;0.714;22252;2012-04-24;19071;156;22252;1.008;21414;2012-03-28;18233;69;21414;0.093;366;6;0.67869
1166840;2867;22140;2012-04-23;18959;55;22140;0.714;22252;2012-04-24;19071;156;22252;1.008;23397;2012-04-25;19808;69;23397;0.088;366;7;0.68043
1166841;2866;20114;2012-03-26;17341;55;20114;0.589;21127;2012-03-27;17946;156;21127;0.872;21335;2012-03-28;18154;69;21335;0.082;366;7;0.64177
1166841;2866;20114;2012-03-26;17341;55;20114;0.589;21127;2012-03-27;17946;156;21127;0.872;23373;2012-04-25;19784;69;23373;0.067;366;6;0.64845
1166841;2866;20114;2012-03-26;17341;55;20114;0.589;22243;2012-04-24;19062;156;22243;0.664;21335;2012-03-28;18154;69;21335;0.082;366;6;0.87113
1166841;2866;20114;2012-03-26;17341;55;20114;0.589;22243;2012-04-24;19062;156;22243;0.664;23373;2012-04-25;19784;69;23373;0.067;366;6;0.87437
1166841;2866;22041;2012-04-23;18860;55;22041;0.510;21127;2012-03-27;17946;156;21127;0.872;21335;2012-03-28;18154;69;21335;0.082;366;6;0.54177
1166841;2866;22041;2012-04-23;18860;55;22041;0.510;21127;2012-03-27;17946;156;21127;0.872;23373;2012-04-25;19784;69;23373;0.067;366;6;0.55031
1166841;2866;22041;2012-04-23;18860;55;22041;0.510;22243;2012-04-24;19062;156;22243;0.664;21335;2012-03-28;18154;69;21335;0.082;366;6;0.73540
1166841;2866;22041;2012-04-23;18860;55;22041;0.510;22243;2012-04-24;19062;156;22243;0.664;23373;2012-04-25;19784;69;23373;0.067;366;7;0.74204
1166842;2866;21425;2012-03-29;18244;55;21425;0.649;21722;2012-03-30;18541;156;21722;0.972;21978;2012-04-02;18797;69;21978;0.086;366;7;0.63544
1166842;2866;21425;2012-03-29;18244;55;21425;0.649;21722;2012-03-30;18541;156;21722;0.972;23878;2012-05-02;20289;69;23878;0.103;366;6;0.62831
1166842;2866;21425;2012-03-29;18244;55;21425;0.649;23841;2012-04-27;20252;156;23841;1.032;21978;2012-04-02;18797;69;21978;0.086;366;6;0.59514
1166842;2866;21425;2012-03-29;18244;55;21425;0.649;23841;2012-04-27;20252;156;23841;1.032;23878;2012-05-02;20289;69;23878;0.103;366;6;0.58773
1166842;2866;23601;2012-04-26;20012;55;23601;0.855;21722;2012-03-30;18541;156;21722;0.972;21978;2012-04-02;18797;69;21978;0.086;366;6;0.86795
1166842;2866;23601;2012-04-26;20012;55;23601;0.855;21722;2012-03-30;18541;156;21722;0.972;23878;2012-05-02;20289;69;23878;0.103;366;6;0.86536
1166842;2866;23601;2012-04-26;20012;55;23601;0.855;23841;2012-04-27;20252;156;23841;1.032;21978;2012-04-02;18797;69;21978;0.086;366;6;0.81290
1166842;2866;23601;2012-04-26;20012;55;23601;0.855;23841;2012-04-27;20252;156;23841;1.032;23878;2012-05-02;20289;69;23878;0.103;366;7;0.80947
1166843;2866;20016;2012-03-26;17243;55;20016;0.787;21178;2012-03-27;17997;156;21178;1.077;21303;2012-03-28;18122;69;21303;0.101;366;7;0.70287
1166843;2866;20016;2012-03-26;17243;55;20016;0.787;21178;2012-03-27;17997;156;21178;1.077;23326;2012-04-25;19737;69;23326;0.179;366;6;0.67706
1166843;2866;20016;2012-03-26;17243;55;20016;0.787;22435;2012-04-24;19254;156;22435;1.213;21303;2012-03-28;18122;69;21303;0.101;366;6;0.61691
1166843;2866;20016;2012-03-26;17243;55;20016;0.787;22435;2012-04-24;19254;156;22435;1.213;23326;2012-04-25;19737;69;23326;0.179;366;6;0.58801
1166843;2866;22162;2012-04-23;18981;55;22162;1.029;21178;2012-03-27;17997;156;21178;1.077;21303;2012-03-28;18122;69;21303;0.101;366;6;0.95082
1166843;2866;22162;2012-04-23;18981;55;22162;1.029;21178;2012-03-27;17997;156;21178;1.077;23326;2012-04-25;19737;69;23326;0.179;366;6;0.94655
1166843;2866;22162;2012-04-23;18981;55;22162;1.029;22435;2012-04-24;19254;156;22435;1.213;21303;2012-03-28;18122;69;21303;0.101;366;6;0.83453
1166843;2866;22162;2012-04-23;18981;55;22162;1.029;22435;2012-04-24;19254;156;22435;1.213;23326;2012-04-25;19737;69;23326;0.179;366;7;0.82205
1166844;2866;21447;2012-03-29;18266;55;21447;0.387;21735;2012-03-30;18554;156;21735;0.540;21965;2012-04-02;18784;69;21965;0.060;366;7;0.68125
1166844;2866;21447;2012-03-29;18266;55;21447;0.387;21735;2012-03-30;18554;156;21735;0.540;23951;2012-05-02;20362;69;23951;0.113;366;6;0.64169
1166844;2866;21447;2012-03-29;18266;55;21447;0.387;23867;2012-04-27;20278;156;23867;0.709;21965;2012-04-02;18784;69;21965;0.060;366;6;0.50385
1166844;2866;21447;2012-03-29;18266;55;21447;0.387;23867;2012-04-27;20278;156;23867;0.709;23951;2012-05-02;20362;69;23951;0.113;366;6;0.45973
1166844;2866;23625;2012-04-26;20036;55;23625;0.633;21735;2012-03-30;18554;156;21735;0.540;21965;2012-04-02;18784;69;21965;0.060;366;0;1.19375
1166844;2866;23625;2012-04-26;20036;55;23625;0.633;21735;2012-03-30;18554;156;21735;0.540;23951;2012-05-02;20362;69;23951;0.113;366;0;1.21780
1166844;2866;23625;2012-04-26;20036;55;23625;0.633;23867;2012-04-27;20278;156;23867;0.709;21965;2012-04-02;18784;69;21965;0.060;366;6;0.88290
1166844;2866;23625;2012-04-26;20036;55;23625;0.633;23867;2012-04-27;20278;156;23867;0.709;23951;2012-05-02;20362;69;23951;0.113;366;7;0.87248
1166845;2866;20044;2012-03-26;17271;55;20044;0.752;21065;2012-03-27;17884;156;21065;1.169;21373;2012-03-28;18192;69;21373;0.103;366;7;0.60882
1166845;2866;20044;2012-03-26;17271;55;20044;0.752;21065;2012-03-27;17884;156;21065;1.169;23421;2012-04-25;19832;69;23421;0.072;366;6;0.61987
1166845;2866;20044;2012-03-26;17271;55;20044;0.752;22317;2012-04-24;19136;156;22317;0.730;21373;2012-03-28;18192;69;21373;0.103;366;0;1.03509
1166845;2866;20044;2012-03-26;17271;55;20044;0.752;22317;2012-04-24;19136;156;22317;0.730;23421;2012-04-25;19832;69;23421;0.072;366;0;1.03343
1166845;2866;22084;2012-04-23;18903;55;22084;0.513;21065;2012-03-27;17884;156;21065;1.169;21373;2012-03-28;18192;69;21373;0.103;366;6;0.38462
1166845;2866;22084;2012-04-23;18903;55;22084;0.513;21065;2012-03-27;17884;156;21065;1.169;23421;2012-04-25;19832;69;23421;0.072;366;6;0.40201
1166845;2866;22084;2012-04-23;18903;55;22084;0.513;22317;2012-04-24;19136;156;22317;0.730;21373;2012-03-28;18192;69;21373;0.103;366;6;0.65391
1166845;2866;22084;2012-04-23;18903;55;22084;0.513;22317;2012-04-24;19136;156;22317;0.730;23421;2012-04-25;19832;69;23421;0.072;366;7;0.67021
1166846;2866;21567;2012-03-29;18386;55;21567;0.702;21677;2012-03-30;18496;156;21677;0.974;21921;2012-04-02;18740;69;21921;0.094;366;7;0.69091
1166846;2866;21567;2012-03-29;18386;55;21567;0.702;21677;2012-03-30;18496;156;21677;0.974;23949;2012-05-02;20360;69;23949;0.109;366;6;0.68555
1166846;2866;21567;2012-03-29;18386;55;21567;0.702;23704;2012-04-27;20115;156;23704;0.936;21921;2012-04-02;18740;69;21921;0.094;366;6;0.72209
1166846;2866;21567;2012-03-29;18386;55;21567;0.702;23704;2012-04-27;20115;156;23704;0.936;23949;2012-05-02;20360;69;23949;0.109;366;6;0.71705
1166846;2866;23660;2012-04-26;20071;55;23660;0.726;21677;2012-03-30;18496;156;21677;0.974;21921;2012-04-02;18740;69;21921;0.094;366;6;0.71818
1166846;2866;23660;2012-04-26;20071;55;23660;0.726;21677;2012-03-30;18496;156;21677;0.974;23949;2012-05-02;20360;69;23949;0.109;366;6;0.71329
1166846;2866;23660;2012-04-26;20071;55;23660;0.726;23704;2012-04-27;20115;156;23704;0.936;21921;2012-04-02;18740;69;21921;0.094;366;6;0.75059
1166846;2866;23660;2012-04-26;20071;55;23660;0.726;23704;2012-04-27;20115;156;23704;0.936;23949;2012-05-02;20360;69;23949;0.109;366;7;0.74607
1166847;2864;20107;2012-03-26;17334;55;20107;0.672;21133;2012-03-27;17952;156;21133;1.017;21325;2012-03-28;18144;69;21325;0.090;366;7;0.62783
1166847;2864;20107;2012-03-26;17334;55;20107;0.672;21133;2012-03-27;17952;156;21133;1.017;23398;2012-04-25;19809;69;23398;0.123;366;6;0.61409
1166847;2864;20107;2012-03-26;17334;55;20107;0.672;22251;2012-04-24;19070;156;22251;1.183;21325;2012-03-28;18144;69;21325;0.090;366;6;0.53248
1166847;2864;20107;2012-03-26;17334;55;20107;0.672;22251;2012-04-24;19070;156;22251;1.183;23398;2012-04-25;19809;69;23398;0.123;366;6;0.51792
1166847;2864;22139;2012-04-23;18958;55;22139;1.095;21133;2012-03-27;17952;156;21133;1.017;21325;2012-03-28;18144;69;21325;0.090;366;0;1.08414
1166847;2864;22139;2012-04-23;18958;55;22139;1.095;21133;2012-03-27;17952;156;21133;1.017;23398;2012-04-25;19809;69;23398;0.123;366;0;1.08725
1166847;2864;22139;2012-04-23;18958;55;22139;1.095;22251;2012-04-24;19070;156;22251;1.183;21325;2012-03-28;18144;69;21325;0.090;366;6;0.91949
1166847;2864;22139;2012-04-23;18958;55;22139;1.095;22251;2012-04-24;19070;156;22251;1.183;23398;2012-04-25;19809;69;23398;0.123;366;7;0.91698
1166848;2864;21430;2012-03-29;18249;55;21430;2.133;21727;2012-03-30;18546;156;21727;2.743;21975;2012-04-02;18794;69;21975;0.219;366;7;0.75832
1166848;2864;21430;2012-03-29;18249;55;21430;2.133;21727;2012-03-30;18546;156;21727;2.743;24068;2012-05-02;20479;69;24068;0.084;366;6;0.77059
1166848;2864;21430;2012-03-29;18249;55;21430;2.133;23863;2012-04-27;20274;156;23863;0.871;21975;2012-04-02;18794;69;21975;0.219;366;0;2.93558
1166848;2864;21430;2012-03-29;18249;55;21430;2.133;23863;2012-04-27;20274;156;23863;0.871;24068;2012-05-02;20479;69;24068;0.084;366;0;2.60356
1166848;2864;23587;2012-04-26;19998;55;23587;0.680;21727;2012-03-30;18546;156;21727;2.743;21975;2012-04-02;18794;69;21975;0.219;366;6;0.18265
1166848;2864;23587;2012-04-26;19998;55;23587;0.680;21727;2012-03-30;18546;156;21727;2.743;24068;2012-05-02;20479;69;24068;0.084;366;6;0.22414
1166848;2864;23587;2012-04-26;19998;55;23587;0.680;23863;2012-04-27;20274;156;23863;0.871;21975;2012-04-02;18794;69;21975;0.219;366;6;0.70706
1166848;2864;23587;2012-04-26;19998;55;23587;0.680;23863;2012-04-27;20274;156;23863;0.871;24068;2012-05-02;20479;69;24068;0.084;366;7;0.75731
1166849;2864;20019;2012-03-26;17246;55;20019;1.106;21169;2012-03-27;17988;156;21169;1.460;21295;2012-03-28;18114;69;21295;0.132;366;7;0.73343
1166849;2864;20019;2012-03-26;17246;55;20019;1.106;21169;2012-03-27;17988;156;21169;1.460;23325;2012-04-25;19736;69;23325;0.075;366;6;0.74440
1166849;2864;20019;2012-03-26;17246;55;20019;1.106;22432;2012-04-24;19251;156;22432;0.595;21295;2012-03-28;18114;69;21295;0.132;366;0;2.10367
1166849;2864;20019;2012-03-26;17246;55;20019;1.106;22432;2012-04-24;19251;156;22432;0.595;23325;2012-04-25;19736;69;23325;0.075;366;0;1.98269
1166849;2864;22061;2012-04-23;18880;55;22061;0.493;21169;2012-03-27;17988;156;21169;1.460;21295;2012-03-28;18114;69;21295;0.132;366;6;0.27184
1166849;2864;22061;2012-04-23;18880;55;22061;0.493;21169;2012-03-27;17988;156;21169;1.460;23325;2012-04-25;19736;69;23325;0.075;366;6;0.30181
1166849;2864;22061;2012-04-23;18880;55;22061;0.493;22432;2012-04-24;19251;156;22432;0.595;21295;2012-03-28;18114;69;21295;0.132;366;6;0.77970
1166849;2864;22061;2012-04-23;18880;55;22061;0.493;22432;2012-04-24;19251;156;22432;0.595;23325;2012-04-25;19736;69;23325;0.075;366;7;0.80385
1166850;2864;21451;2012-03-29;18270;55;21451;1.605;21725;2012-03-30;18544;156;21725;1.914;21974;2012-04-02;18793;69;21974;0.182;366;7;0.82159
1166850;2864;21451;2012-03-29;18270;55;21451;1.605;21725;2012-03-30;18544;156;21725;1.914;23938;2012-05-02;20349;69;23938;0.141;366;6;0.82572
1166850;2864;21451;2012-03-29;18270;55;21451;1.605;23769;2012-04-27;20180;156;23769;0.944;21974;2012-04-02;18793;69;21974;0.182;366;0;1.86745
1166850;2864;21451;2012-03-29;18270;55;21451;1.605;23769;2012-04-27;20180;156;23769;0.944;23938;2012-05-02;20349;69;23938;0.141;366;0;1.82316
1166850;2864;23634;2012-04-26;20045;55;23634;0.881;21725;2012-03-30;18544;156;21725;1.914;21974;2012-04-02;18793;69;21974;0.182;366;6;0.40358
1166850;2864;23634;2012-04-26;20045;55;23634;0.881;21725;2012-03-30;18544;156;21725;1.914;23938;2012-05-02;20349;69;23938;0.141;366;6;0.41737
1166850;2864;23634;2012-04-26;20045;55;23634;0.881;23769;2012-04-27;20180;156;23769;0.944;21974;2012-04-02;18793;69;21974;0.182;366;6;0.91732
1166850;2864;23634;2012-04-26;20045;55;23634;0.881;23769;2012-04-27;20180;156;23769;0.944;23938;2012-05-02;20349;69;23938;0.141;366;7;0.92154
1166851;2864;20045;2012-03-26;17272;55;20045;1.7452;21105;2012-03-27;17924;156;21105;1.996;21232;2012-03-28;18051;69;21232;0.195;366;7;0.86074
1166851;2864;20045;2012-03-26;17272;55;20045;1.7452;21105;2012-03-27;17924;156;21105;1.996;23448;2012-04-25;19859;69;23448;0.109;366;6;0.86709
1166851;2864;20045;2012-03-26;17272;55;20045;1.7452;22343;2012-04-24;19162;156;22343;1.064;21232;2012-03-28;18051;69;21232;0.195;366;0;1.78389
1166851;2864;20045;2012-03-26;17272;55;20045;1.7452;22343;2012-04-24;19162;156;22343;1.064;23448;2012-04-25;19859;69;23448;0.109;366;0;1.71330
1166851;2864;22183;2012-04-23;19002;55;22183;0.888;21105;2012-03-27;17924;156;21105;1.996;21232;2012-03-28;18051;69;21232;0.195;366;6;0.38479
1166851;2864;22183;2012-04-23;19002;55;22183;0.888;21105;2012-03-27;17924;156;21105;1.996;23448;2012-04-25;19859;69;23448;0.109;366;6;0.41282
1166851;2864;22183;2012-04-23;19002;55;22183;0.888;22343;2012-04-24;19162;156;22343;1.064;21232;2012-03-28;18051;69;21232;0.195;366;6;0.79747
1166851;2864;22183;2012-04-23;19002;55;22183;0.888;22343;2012-04-24;19162;156;22343;1.064;23448;2012-04-25;19859;69;23448;0.109;366;7;0.81571
1166852;2864;21471;2012-03-29;18290;55;21471;0.940;21731;2012-03-30;18550;156;21731;1.397;21967;2012-04-02;18786;69;21967;0.109;366;7;0.64519
1166852;2864;21471;2012-03-29;18290;55;21471;0.940;21731;2012-03-30;18550;156;21731;1.397;23946;2012-05-02;20357;69;23946;0.095;366;6;0.64900
1166852;2864;21471;2012-03-29;18290;55;21471;0.940;23705;2012-04-27;20116;156;23705;0.903;21967;2012-04-02;18786;69;21967;0.109;366;0;1.04660
1166852;2864;21471;2012-03-29;18290;55;21471;0.940;23705;2012-04-27;20116;156;23705;0.903;23946;2012-05-02;20357;69;23946;0.095;366;0;1.04579
1166852;2864;23657;2012-04-26;20068;55;23657;0.788;21731;2012-03-30;18550;156;21731;1.397;21967;2012-04-02;18786;69;21967;0.109;366;6;0.52717
1166852;2864;23657;2012-04-26;20068;55;23657;0.788;21731;2012-03-30;18550;156;21731;1.397;23946;2012-05-02;20357;69;23946;0.095;366;6;0.53226
1166852;2864;23657;2012-04-26;20068;55;23657;0.788;23705;2012-04-27;20116;156;23705;0.903;21967;2012-04-02;18786;69;21967;0.109;366;6;0.85516
1166852;2864;23657;2012-04-26;20068;55;23657;0.788;23705;2012-04-27;20116;156;23705;0.903;23946;2012-05-02;20357;69;23946;0.095;366;7;0.85767
1166853;2673;20005;2012-03-26;17232;55;20005;0.588;21139;2012-03-27;17958;156;21139;0.991;21405;2012-03-28;18224;69;21405;0.099;366;7;0.54821
1166853;2673;20005;2012-03-26;17232;55;20005;0.588;21139;2012-03-27;17958;156;21139;0.991;23417;2012-04-25;19828;69;23417;0.106;366;6;0.54463
1166853;2673;20005;2012-03-26;17232;55;20005;0.588;22275;2012-04-24;19094;156;22275;0.969;21405;2012-03-28;18224;69;21405;0.099;366;6;0.56207
1166853;2673;20005;2012-03-26;17232;55;20005;0.588;22275;2012-04-24;19094;156;22275;0.969;23417;2012-04-25;19828;69;23417;0.106;366;6;0.55852
1166853;2673;22049;2012-04-23;18868;55;22049;0.721;21139;2012-03-27;17958;156;21139;0.991;21405;2012-03-28;18224;69;21405;0.099;366;6;0.69731
1166853;2673;22049;2012-04-23;18868;55;22049;0.721;21139;2012-03-27;17958;156;21139;0.991;23417;2012-04-25;19828;69;23417;0.106;366;6;0.69492
1166853;2673;22049;2012-04-23;18868;55;22049;0.721;22275;2012-04-24;19094;156;22275;0.969;21405;2012-03-28;18224;69;21405;0.099;366;6;0.71494
1166853;2673;22049;2012-04-23;18868;55;22049;0.721;22275;2012-04-24;19094;156;22275;0.969;23417;2012-04-25;19828;69;23417;0.106;366;7;0.71263
1166854;2673;21529;2012-03-29;18348;55;21529;0.869;21681;2012-03-30;18500;156;21681;1.233;21915;2012-04-02;18734;69;21915;0.110;366;7;0.67587
1166854;2673;21529;2012-03-29;18348;55;21529;0.869;21681;2012-03-30;18500;156;21681;1.233;23888;2012-05-02;20299;69;23888;0.087;366;6;0.68237
1166854;2673;21529;2012-03-29;18348;55;21529;0.869;23829;2012-04-27;20240;156;23829;0.824;21915;2012-04-02;18734;69;21915;0.110;366;0;1.06303
1166854;2673;21529;2012-03-29;18348;55;21529;0.869;23829;2012-04-27;20240;156;23829;0.824;23888;2012-05-02;20299;69;23888;0.087;366;0;1.06106
1166854;2673;23608;2012-04-26;20019;55;23608;0.688;21681;2012-03-30;18500;156;21681;1.233;21915;2012-04-02;18734;69;21915;0.110;366;6;0.51469
1166854;2673;23608;2012-04-26;20019;55;23608;0.688;21681;2012-03-30;18500;156;21681;1.233;23888;2012-05-02;20299;69;23888;0.087;366;6;0.52443
1166854;2673;23608;2012-04-26;20019;55;23608;0.688;23829;2012-04-27;20240;156;23829;0.824;21915;2012-04-02;18734;69;21915;0.110;366;6;0.80952
1166854;2673;23608;2012-04-26;20019;55;23608;0.688;23829;2012-04-27;20240;156;23829;0.824;23888;2012-05-02;20299;69;23888;0.087;366;7;0.81547
1166855;2673;20026;2012-03-26;17253;55;20026;1.010;21159;2012-03-27;17978;156;21159;1.314;21286;2012-03-28;18105;69;21286;0.125;366;7;0.74432
1166855;2673;20026;2012-03-26;17253;55;20026;1.010;21159;2012-03-27;17978;156;21159;1.314;23455;2012-04-25;19866;69;23455;0.088;366;6;0.75204
1166855;2673;20026;2012-03-26;17253;55;20026;1.010;22354;2012-04-24;19173;156;22354;0.667;21286;2012-03-28;18105;69;21286;0.125;366;0;1.63284
1166855;2673;20026;2012-03-26;17253;55;20026;1.010;22354;2012-04-24;19173;156;22354;0.667;23455;2012-04-25;19866;69;23455;0.088;366;0;1.59240
1166855;2673;22066;2012-04-23;18885;55;22066;0.532;21159;2012-03-27;17978;156;21159;1.314;21286;2012-03-28;18105;69;21286;0.125;366;6;0.34230
1166855;2673;22066;2012-04-23;18885;55;22066;0.532;21159;2012-03-27;17978;156;21159;1.314;23455;2012-04-25;19866;69;23455;0.088;366;6;0.36215
1166855;2673;22066;2012-04-23;18885;55;22066;0.532;22354;2012-04-24;19173;156;22354;0.667;21286;2012-03-28;18105;69;21286;0.125;366;6;0.75092
1166855;2673;22066;2012-04-23;18885;55;22066;0.532;22354;2012-04-24;19173;156;22354;0.667;23455;2012-04-25;19866;69;23455;0.088;366;7;0.76684
1166856;2673;21456;2012-03-29;18275;55;21456;0.577;21661;2012-03-30;18480;156;21661;0.775;21939;2012-04-02;18758;69;21939;0.075;366;7;0.71714
1166856;2673;21456;2012-03-29;18275;55;21456;0.577;21661;2012-03-30;18480;156;21661;0.775;23937;2012-05-02;20348;69;23937;0.047;366;6;0.72802
1166856;2673;21456;2012-03-29;18275;55;21456;0.577;23770;2012-04-27;20181;156;23770;0.361;21939;2012-04-02;18758;69;21939;0.075;366;0;1.75524
1166856;2673;21456;2012-03-29;18275;55;21456;0.577;23770;2012-04-27;20181;156;23770;0.361;23937;2012-05-02;20348;69;23937;0.047;366;0;1.68790
1166856;2673;23635;2012-04-26;20046;55;23635;0.285;21661;2012-03-30;18480;156;21661;0.775;21939;2012-04-02;18758;69;21939;0.075;366;6;0.30000
1166856;2673;23635;2012-04-26;20046;55;23635;0.285;21661;2012-03-30;18480;156;21661;0.775;23937;2012-05-02;20348;69;23937;0.047;366;6;0.32692
1166856;2673;23635;2012-04-26;20046;55;23635;0.285;23770;2012-04-27;20181;156;23770;0.361;21939;2012-04-02;18758;69;21939;0.075;366;6;0.73427
1166856;2673;23635;2012-04-26;20046;55;23635;0.285;23770;2012-04-27;20181;156;23770;0.361;23937;2012-05-02;20348;69;23937;0.047;366;7;0.75796
1166857;2673;20038;2012-03-26;17265;55;20038;1.390;21110;2012-03-27;17929;156;21110;1.68;21237;2012-03-28;18056;69;21237;0.192;366;7;0.80511
1166857;2673;20038;2012-03-26;17265;55;20038;1.390;21110;2012-03-27;17929;156;21110;1.68;23312;2012-04-25;19723;69;23312;0.102;366;6;0.81622
1166857;2673;20038;2012-03-26;17265;55;20038;1.390;22376;2012-04-24;19195;156;22376;0.880;21237;2012-03-28;18056;69;21237;0.192;366;0;1.74128
1166857;2673;20038;2012-03-26;17265;55;20038;1.390;22376;2012-04-24;19195;156;22376;0.880;23312;2012-04-25;19723;69;23312;0.102;366;0;1.65553
1166857;2673;22176;2012-04-23;18995;55;22176;0.704;21110;2012-03-27;17929;156;21110;1.68;21237;2012-03-28;18056;69;21237;0.192;366;6;0.34409
1166857;2673;22176;2012-04-23;18995;55;22176;0.704;21110;2012-03-27;17929;156;21110;1.68;23312;2012-04-25;19723;69;23312;0.102;366;6;0.38150
1166857;2673;22176;2012-04-23;18995;55;22176;0.704;22376;2012-04-24;19195;156;22376;0.880;21237;2012-03-28;18056;69;21237;0.192;366;6;0.74419
1166857;2673;22176;2012-04-23;18995;55;22176;0.704;22376;2012-04-24;19195;156;22376;0.880;23312;2012-04-25;19723;69;23312;0.102;366;7;0.77378
1166858;2673;21472;2012-03-29;18291;55;21472;0.958;21738;2012-03-30;18557;156;21738;1.285;21980;2012-04-02;18799;69;21980;0.128;366;7;0.71737
1166858;2673;21472;2012-03-29;18291;55;21472;0.958;21738;2012-03-30;18557;156;21738;1.285;23963;2012-05-02;20374;69;23963;0.098;366;6;0.72452
1166858;2673;21472;2012-03-29;18291;55;21472;0.958;23728;2012-04-27;20139;156;23728;0.824;21980;2012-04-02;18799;69;21980;0.128;366;0;1.19253
1166858;2673;21472;2012-03-29;18291;55;21472;0.958;23728;2012-04-27;20139;156;23728;0.824;23963;2012-05-02;20374;69;23963;0.098;366;0;1.18457
1166858;2673;23656;2012-04-26;20067;55;23656;0.691;21738;2012-03-30;18557;156;21738;1.285;21980;2012-04-02;18799;69;21980;0.128;366;6;0.48660
1166858;2673;23656;2012-04-26;20067;55;23656;0.691;21738;2012-03-30;18557;156;21738;1.285;23963;2012-05-02;20374;69;23963;0.098;366;6;0.49958
